"","decision_tree_card_prediction","disp.client_id","disp.account_id","disp.type","account.district_id_branch","account.frequency","account.date","client.district_id_client","client.gender","client.dob","client.age","loan.date","loan.amount","loan.duration","loan.monthly_rate","loan.status","loan.has_loan","card.type","card.issued","card.has_card","order.sum_amount","order.household","order.leasing","order.loan","order.insurance","order.uncategorized","order.has_orders","eng.balance_dev_1y_before_card","eng.balance_at_card_issuance","eng.balance_dev_after_card","eng.mean_trans_count_per_month","eng.median_relative_balance_dev_in_perc","credit_check_avg_income","credit_check","final_balance","risk_score","card_recommendation","loan_applicable","loan_recommendation"
"4145","classic",8091,6701,"owner",49,"weekly_issuance",1993-03-15,5,"male",1971-02-10,28,1993-12-08,95400,36,2650,"finished_ok",TRUE,NA,NA,FALSE,2650,0,0,1,0,0,TRUE,-29869,42266,0,5.78,0,NA,NA,42266,113,"classic","no","next loan up to 130000"
"4146","junior",8096,6706,"owner",38,"monthly_issuance",1996-12-28,38,"female",1979-11-02,20,1998-07-12,64860,60,1081,"running_ok",TRUE,NA,NA,FALSE,4549,1,0,1,1,1,TRUE,-13056.1,46144.7,0,4.73,0,NA,NA,46144,123,"junior","no","increase up to 140000"
"4147","classic",8105,6715,"owner",48,"weekly_issuance",1993-09-15,72,"male",1963-03-12,36,1995-01-14,137880,60,2298,"running_nok",TRUE,NA,NA,FALSE,2298,0,0,1,0,0,TRUE,5636.5,33024.2,0,4.97,0,13789,"failed",33024,105,"no","no","no"
"4148","junior",8130,6738,"owner",62,"monthly_issuance",1994-07-28,62,"female",1976-05-08,23,1995-10-31,37908,12,3159,"finished_ok",TRUE,NA,NA,FALSE,3159,0,0,1,0,0,TRUE,14071,46885.4,0,5.26,0,18954,"junior",46885,377,"junior","no","next loan up to 150000"
"4149","classic",8200,6792,"owner",1,"monthly_issuance",1996-05-11,1,"female",1944-05-31,55,1997-03-17,17184,12,1432,"finished_ok",TRUE,NA,NA,FALSE,5424,1,0,1,1,1,TRUE,-16556.4,40887.1,0,4.74,0,11793,"classic",40887,269,"classic","no","next loan up to 130000"
"4150","junior",8217,6806,"owner",1,"monthly_issuance",1993-11-26,69,"male",1978-08-02,21,NA,NA,NA,NA,NA,FALSE,"junior",1997-05-29,TRUE,2428,0,1,0,0,0,TRUE,3376.3,43806.4,8222.2,5.23,0,24289,"junior",58799,366,"keep junior","yes","up to  180000"
"4151","junior",8276,6856,"owner",43,"monthly_issuance",1995-08-19,43,"female",1979-06-08,20,1997-04-30,124344,36,3454,"running_ok",TRUE,NA,NA,FALSE,13770,1,0,1,1,1,TRUE,7223.3,29354.1,0,4.84,0,NA,NA,29354,102,"junior","no","no"
"4152","classic",8287,6866,"owner",14,"monthly_issuance",1997-10-02,14,"male",1936-09-26,63,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,-33071.4,5421.7,0,4.49,0,NA,NA,5421,23,"no","no","no"
"4153","classic",8295,6872,"owner",15,"monthly_issuance",1995-09-02,15,"female",1951-01-23,48,NA,NA,NA,NA,NA,FALSE,"classic",1997-12-02,TRUE,NA,NA,NA,NA,NA,NA,FALSE,-1171.5,50677.6,-21135,5.07,0,20116,"gold",52897,352,"keep classic","no","no"
"4154","classic",8327,6897,"owner",48,"monthly_issuance",1993-04-23,48,"female",1945-08-31,54,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,21911.6,93830.1,0,5.53,0,NA,"gold",93830,217,"classic","yes","up to  300000"
"4155","classic",8333,6902,"owner",60,"monthly_issuance",1996-10-22,60,"male",1966-02-01,33,1997-12-21,49320,36,1370,"running_ok",TRUE,NA,NA,FALSE,5935,1,0,1,0,1,TRUE,-13269.5,18028.2,0,4.97,0,10378,"classic",18028,221,"classic","no","increase up to  50000"
"4156","junior",8342,6910,"owner",76,"monthly_issuance",1995-04-04,76,"male",1979-07-30,20,NA,NA,NA,NA,NA,FALSE,"junior",1996-05-09,TRUE,2391,0,1,0,0,0,TRUE,61863,62063,-254.200000000004,5.45,0,NA,"junior",69026,200,"keep junior","no","no"
"4157","gold",8356,6922,"owner",3,"weekly_issuance",1997-05-12,3,"male",1969-09-04,30,1998-12-06,139488,24,5812,"running_ok",TRUE,NA,NA,FALSE,5811,0,0,1,0,0,TRUE,4270.3,79937.2,0,4.51,0,NA,"classic",79937,202,"gold","no","increase up to 250000"
"4158","junior",8359,6924,"owner",74,"monthly_issuance",1994-06-01,74,"male",1979-12-06,20,1995-12-05,194880,48,4060,"running_ok",TRUE,"junior",1998-02-28,TRUE,8644,1,0,1,0,0,TRUE,3423.3,22018,19249.3,5.74,0,24357,"junior",41267,354,"keep junior","no","no"
"4159","junior",8362,6927,"owner",74,"weekly_issuance",1995-12-08,74,"female",1975-09-15,24,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,47134.5,50766.8,0,5.25,0,NA,NA,50766,149,"junior","yes","up to  160000"
"4160","classic",8366,6930,"owner",41,"monthly_issuance",1993-09-08,41,"female",1960-05-21,39,1994-05-26,25944,24,1081,"finished_ok",TRUE,"classic",1997-11-08,TRUE,1081,0,0,1,0,0,TRUE,19216.7,54340.2,-19045.7,6.21,0,24193,"gold",67783,466,"keep classic","no","next loan up to 210000"
"4161","classic",8392,6950,"owner",36,"monthly_issuance",1996-10-12,36,"female",1966-05-08,33,1997-02-12,475680,48,9910,"running_ok",TRUE,"classic",1998-08-16,TRUE,18471,1,0,1,0,0,TRUE,31131.2,51616.7,7477.8,4.53,0,22733,"gold",59094,362,"keep classic","no","no"
"4162","classic",8432,6985,"owner",38,"monthly_issuance",1995-07-27,38,"female",1968-01-06,31,1996-07-25,96768,36,2688,"running_ok",TRUE,NA,NA,FALSE,15854,1,0,1,0,0,TRUE,-25004.1,64959,0,4.95,0,NA,"classic",64959,139,"classic","no","increase up to 200000"
"4163","classic",8463,7011,"owner",75,"monthly_issuance",1993-10-08,75,"male",1947-09-04,52,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,40882.9,63317.4,0,5.74,0,NA,"classic",63317,180,"classic","yes","up to  200000"
"4164","classic",8489,7033,"owner",75,"monthly_issuance",1996-07-03,75,"female",1952-12-27,47,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,-14578.9,-2589.6,0,4.9,0,4101,"failed",-2589,-26,"no","no","no"
"4165","classic",8502,7045,"owner",51,"monthly_issuance",1996-12-26,51,"male",1943-04-19,56,1997-06-16,288720,48,6015,"running_ok",TRUE,"classic",1998-09-30,TRUE,6015,0,0,1,0,0,TRUE,-18775,39066.2,8210.10000000001,4.63,0,NA,NA,47276,61,"keep classic","no","no"
"4166","junior",8506,7049,"owner",69,"monthly_issuance",1997-10-12,69,"female",1979-12-25,20,1998-05-22,495180,60,8253,"running_ok",TRUE,"junior",1998-10-16,TRUE,8253,0,0,1,0,0,TRUE,-594.999999999996,46681.3,-7806.9,4.48,0,NA,NA,38874,64,"keep junior","no","no"
"4167","classic",8510,7052,"owner",55,"issuance_after_transaction",1997-07-17,55,"male",1947-05-24,52,1997-11-09,63972,36,1777,"running_nok",TRUE,NA,NA,FALSE,1776,0,0,1,0,0,TRUE,-11221.6,30796.5,0,4.48,0,NA,"failed",30796,-47,"no","no","no"
"4168","classic",8548,7082,"owner",57,"monthly_issuance",1996-09-06,57,"female",1945-05-10,54,1998-02-08,194160,48,4045,"running_ok",TRUE,NA,NA,FALSE,11885,1,0,1,1,1,TRUE,20884.97,22345.2,0,4.7,0,11761,"classic",22345,247,"classic","no","no"
"4169","classic",8568,7099,"owner",1,"monthly_issuance",1996-08-20,1,"female",1971-12-03,28,1998-06-10,234336,48,4882,"running_ok",TRUE,NA,NA,FALSE,17412,1,0,1,1,1,TRUE,-13194.3,19213.2,0,4.9,0,29295,"gold",19213,402,"classic","no","no"
"4170","classic",8571,7101,"owner",54,"monthly_issuance",1996-07-06,54,"male",1935-10-26,64,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,5481.6,14162.7,0,4.99,0,NA,NA,14162,70,"no","no","no"
"4171","classic",8598,7123,"owner",64,"issuance_after_transaction",1993-04-14,46,"female",1957-12-31,42,1993-12-09,47016,12,3918,"finished_ok",TRUE,NA,NA,FALSE,18499,1,0,1,0,0,TRUE,-21754.3,75197.4,0,5.81,-0.03,NA,"classic",75197,179,"classic","no","next loan up to 240000"
"4172","classic",8610,7133,"owner",1,"monthly_issuance",1993-09-17,55,"female",1948-05-02,51,1994-11-06,48672,36,1352,"finished_ok",TRUE,NA,NA,FALSE,4250,1,0,1,1,1,TRUE,-1895,16888.6,0,7.16,0,4347,"failed",16888,59,"no","no","next loan up to  50000"
"4173","classic",8615,7136,"owner",12,"weekly_issuance",1995-04-09,12,"female",1939-04-13,60,1996-09-19,74124,36,2059,"running_ok",TRUE,NA,NA,FALSE,5921,1,0,1,1,1,TRUE,-31040.2,30364,0,5,0,NA,NA,30364,79,"no","no","increase up to  90000"
"4174","classic",8636,7156,"owner",71,"monthly_issuance",1997-09-11,71,"female",1941-11-12,58,1998-04-16,49488,24,2062,"running_ok",TRUE,"classic",1998-04-02,TRUE,2062,0,0,1,0,0,TRUE,6353.4,36717.4,23042.3,4.44,0,NA,NA,59759,123,"classic","no","increase up to 190000"
"4175","classic",8661,7176,"owner",1,"monthly_issuance",1996-12-07,1,"female",1954-05-11,45,1997-11-30,203940,60,3399,"running_ok",TRUE,NA,NA,FALSE,9509,1,0,1,0,0,TRUE,14083.9,57381.7,0,4.96,0,NA,NA,57381,139,"classic","no","increase up to 180000"
"4176","classic",8666,7180,"owner",7,"weekly_issuance",1997-06-12,7,"female",1971-08-28,28,1998-11-17,99744,24,4156,"running_ok",TRUE,NA,NA,FALSE,12245,1,0,1,0,0,TRUE,36728.3,82340.2,0,4.53,0,NA,"gold",82340,228,"classic","no","increase up to 260000"
"4177","classic",8667,7181,"owner",77,"issuance_after_transaction",1996-07-02,77,"female",1967-02-12,32,1998-05-17,49872,12,4156,"running_ok",TRUE,NA,NA,FALSE,10137,1,0,1,1,1,TRUE,-6504.1,83607.3,0,4.81,0,NA,"gold",83607,186,"classic","no","increase up to 260000"
"4178","classic",8670,7184,"owner",5,"monthly_issuance",1995-06-19,5,"female",1943-01-07,56,1996-08-04,155640,24,6485,"finished_ok",TRUE,NA,NA,FALSE,12765,1,0,1,1,1,TRUE,58176.7,52849.7,0,5.19,0,22991,"gold",52849,492,"classic","no","next loan up to 160000"
"4179","classic",8677,7190,"owner",49,"monthly_issuance",1993-09-06,49,"male",1955-08-14,44,1995-06-06,63360,60,1056,"running_ok",TRUE,NA,NA,FALSE,6450,1,0,1,0,0,TRUE,722.099999999999,22731.3,0,5.12,0,8092,"classic",22731,221,"classic","no","increase up to  70000"
"4180","classic",8692,7203,"owner",71,"monthly_issuance",1993-03-26,71,"female",1953-07-07,46,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,-21403.1,-9719,0,5.7,0,NA,NA,-9719,20,"no","no","no"
"4181","classic",8726,7231,"owner",10,"monthly_issuance",1993-03-14,10,"male",1953-08-10,46,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2283,0,1,0,0,0,TRUE,-33146.8,89642.8,0,5.92,-4.275,NA,"gold",89642,158,"classic","no","no"
"4182","classic",8737,7240,"owner",17,"monthly_issuance",1996-04-23,17,"female",1948-04-11,51,1998-01-15,152160,60,2536,"running_ok",TRUE,NA,NA,FALSE,11671,1,0,1,0,0,TRUE,-12326.8,13987.6,0,4.97,0,15214,"gold",13987,280,"classic","no","no"
"4183","classic",8764,7262,"owner",70,"monthly_issuance",1996-08-30,70,"female",1940-07-07,59,1997-02-10,73260,60,1221,"running_ok",TRUE,NA,NA,FALSE,9996,1,0,1,0,1,TRUE,13.9000000000015,40855.3,0,4.64,0,17103,"gold",40855,351,"classic","no","increase up to 130000"
"4184","classic",8777,7274,"owner",11,"monthly_issuance",1997-09-28,11,"female",1953-04-11,46,1998-03-12,49044,12,4087,"running_ok",TRUE,NA,NA,FALSE,8689,1,0,1,0,0,TRUE,-15852,30039,0,4.49,0,NA,NA,30039,75,"no","no","increase up to  90000"
"4185","classic",9173,7401,"owner",1,"monthly_issuance",1993-02-26,1,"male",1945-02-04,54,1994-01-05,80952,24,3373,"finished_ok",TRUE,NA,NA,FALSE,10638,1,0,1,0,0,TRUE,-27219.9,35762.4,0,5.48,5.92,20236,"gold",35762,363,"classic","no","next loan up to 110000"
"4186","classic",9196,7418,"owner",21,"monthly_issuance",1995-04-07,21,"female",1939-04-23,60,1996-04-29,30276,12,2523,"finished_nok",TRUE,NA,NA,FALSE,2523,0,0,1,0,0,TRUE,13415.35,16717.3,0,6.97,0,15139,"failed",16648,132,"no","no","no"
"4187","classic",9202,7424,"owner",68,"monthly_issuance",1996-07-28,68,"male",1962-02-09,37,1997-12-08,30276,12,2523,"finished_ok",TRUE,NA,NA,FALSE,10614,1,0,1,1,1,TRUE,4737.7,26029.5,0,9.86,0,NA,NA,26029,132,"classic","no","next loan up to  80000"
"4188","classic",9217,7437,"owner",19,"weekly_issuance",1997-08-08,19,"female",1940-01-30,59,1998-04-19,110736,48,2307,"running_ok",TRUE,NA,NA,FALSE,9666,1,0,1,1,1,TRUE,-12275.7,41656.2,0,4.47,0,NA,NA,41656,108,"classic","no","increase up to 130000"
"4189","classic",9226,7445,"owner",64,"monthly_issuance",1993-03-18,64,"female",1939-12-25,60,1994-03-15,55368,24,2307,"finished_ok",TRUE,NA,NA,FALSE,2306,0,0,1,0,0,TRUE,24091.43,16442.2,0,6.75,0,NA,NA,16407,141,"classic","no","next loan up to  50000"
"4190","classic",9231,7449,"owner",1,"monthly_issuance",1993-11-24,29,"female",1972-09-24,27,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,-4189.87,47863.8,0,6.47,1.495,5186,"failed",47780,47,"no","no","no"
"4191","classic",9236,7454,"owner",4,"monthly_issuance",1993-04-19,31,"female",1956-05-07,43,1994-05-26,63312,48,1319,"finished_ok",TRUE,NA,NA,FALSE,4096,1,0,1,0,1,TRUE,3027.9,17416.2,0,6.92,0.8,4166,"failed",17416,63,"no","no","next loan up to  50000"
"4192","classic",9250,7465,"owner",1,"weekly_issuance",1996-12-19,1,"male",1963-01-14,36,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,8130,1,1,0,1,1,TRUE,14261.9,84975.55,0,4.42,0,NA,"gold",84975,201,"classic","yes","up to  270000"
"4193","classic",9273,7485,"owner",39,"monthly_issuance",1993-07-28,39,"female",1955-08-26,44,1994-03-16,91200,24,3800,"finished_ok",TRUE,NA,NA,FALSE,14078,1,0,1,0,0,TRUE,-16105.9,47321.8,0,5.64,2.19,22799,"gold",47321,410,"classic","no","next loan up to 150000"
"4194","classic",9276,7487,"owner",4,"monthly_issuance",1995-10-01,4,"male",1946-11-06,53,NA,NA,NA,NA,NA,FALSE,"classic",1996-05-08,TRUE,14400,1,1,0,0,1,TRUE,12738.8,60060.6,-32513.9,5.08,0,NA,NA,34780,124,"classic","no","no"
"4195","classic",9313,7520,"owner",9,"monthly_issuance",1996-03-29,9,"female",1960-04-17,39,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,-25792.75,-10986.8,0,5.27,0,16169,"gold",-11020,226,"classic","no","no"
"4196","classic",9316,7523,"owner",63,"monthly_issuance",1994-08-29,63,"female",1958-10-26,41,1995-01-03,288468,36,8013,"finished_ok",TRUE,NA,NA,FALSE,8013,0,0,1,0,0,TRUE,-683.299999999999,33447.7,0,6.89,0,20633,"gold",33386,389,"classic","no","next loan up to 100000"
"4197","classic",9340,7542,"owner",54,"monthly_issuance",1996-05-16,54,"male",1967-08-22,32,1997-10-19,590820,60,9847,"running_ok",TRUE,NA,NA,FALSE,16919,1,0,1,0,1,TRUE,26873.23,64726.6,0,7.04,0,10609,"classic",64726,226,"classic","no","no"
"4198","classic",9346,7546,"owner",43,"monthly_issuance",1994-09-03,43,"male",1972-12-10,27,1995-11-02,41952,12,3496,"finished_ok",TRUE,NA,NA,FALSE,7603,1,0,1,1,1,TRUE,994.299999999999,17114.3,0,5.21,0,20975,"gold",17114,379,"classic","no","next loan up to  50000"
"4199","classic",9362,7559,"owner",56,"monthly_issuance",1997-05-24,56,"female",1973-07-19,26,1998-07-11,12792,12,1066,"running_ok",TRUE,NA,NA,FALSE,5178,1,0,1,0,0,TRUE,16958.4,50923.6,0,4.58,0,NA,NA,50923,158,"classic","no","increase up to 160000"
"4200","classic",9366,7562,"owner",72,"weekly_issuance",1995-01-17,72,"male",1975-06-26,24,1995-12-31,309600,48,6450,"running_ok",TRUE,NA,NA,FALSE,6450,0,0,1,0,0,TRUE,-8291.5,79314.2,0,4.96,0,38701,"junior",79314,520,"junior","no","increase up to 250000"
"4201","junior",9370,7565,"owner",59,"monthly_issuance",1996-04-02,59,"male",1975-12-20,24,1997-08-17,153504,48,3198,"running_ok",TRUE,NA,NA,FALSE,10074,1,0,1,0,1,TRUE,15789.4,23779,0,5.58,0,19187,"junior",23779,326,"junior","no","no"
"4202","classic",9403,7594,"owner",16,"monthly_issuance",1996-02-16,16,"male",1974-03-22,25,1997-12-11,130464,48,2718,"running_ok",TRUE,NA,NA,FALSE,8742,1,0,1,1,1,TRUE,60520.73,33623,0,5.56,0,NA,NA,33623,169,"classic","no","no"
"4203","classic",9417,7606,"owner",21,"monthly_issuance",1995-03-15,21,"male",1949-03-08,50,1995-12-12,191880,60,3198,"running_ok",TRUE,NA,NA,FALSE,13321,1,0,1,0,1,TRUE,-20460.73,35493.8,0,5.05,0,NA,NA,35493,84,"no","no","no"
"4204","classic",9418,7607,"owner",1,"monthly_issuance",1993-09-05,1,"male",1950-04-10,49,1995-03-27,31728,24,1322,"finished_ok",TRUE,NA,NA,FALSE,7342,1,0,1,0,0,TRUE,-604.099999999999,53220.9,0,5.07,0.17,14845,"gold",53220,352,"classic","no","next loan up to 170000"
"4205","classic",9427,7614,"owner",62,"monthly_issuance",1995-02-08,62,"female",1970-11-09,29,1996-05-18,320592,48,6679,"running_ok",TRUE,"classic",1996-02-21,TRUE,6678,0,0,1,0,0,TRUE,-13454.8,39766.1,-10986,4.99,0,40072,"gold",56197,512,"keep classic","no","no"
"4206","classic",9433,7618,"owner",72,"weekly_issuance",1995-06-13,72,"female",1945-03-22,54,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2362,0,1,0,0,0,TRUE,7556.78,13319,0,5.52,0,23624,"gold",13294,358,"classic","no","no"
"4207","classic",9450,7632,"owner",68,"monthly_issuance",1996-09-22,68,"female",1943-10-11,56,1998-01-08,170448,48,3551,"running_ok",TRUE,NA,NA,FALSE,13180,1,0,1,0,0,TRUE,14844.8,55746.3,0,7.41,0,22150,"gold",55746,408,"classic","no","increase up to 170000"
"4208","classic",9456,7636,"owner",40,"monthly_issuance",1996-10-08,40,"female",1941-12-07,58,1998-01-26,42384,12,3532,"running_ok",TRUE,NA,NA,FALSE,6934,1,0,1,0,1,TRUE,5760,30233.9,0,4.53,0,NA,NA,30233,102,"classic","no","increase up to  90000"
"4209","junior",9457,7637,"owner",46,"monthly_issuance",1996-08-19,46,"male",1978-09-26,21,1997-01-29,390096,48,8127,"running_ok",TRUE,"junior",1998-07-01,TRUE,17524,1,0,1,0,0,TRUE,-2642.1,38765.4,32841.7,4.63,0,24119,"junior",80446,322,"keep junior","no","no"
"4210","classic",9505,7674,"owner",1,"monthly_issuance",1996-07-21,1,"male",1958-08-21,41,1997-03-21,94488,24,3937,"running_ok",TRUE,NA,NA,FALSE,12797,1,0,1,0,1,TRUE,-54436.4,25288.3,0,4.71,0,NA,NA,25288,34,"no","no","increase up to  80000"
"4211","classic",9546,7713,"owner",50,"weekly_issuance",1996-05-25,50,"female",1955-11-02,44,1998-02-25,220440,60,3674,"running_ok",TRUE,NA,NA,FALSE,12091,1,0,1,0,0,TRUE,-42176.7,86325.5,0,4.56,0,NA,"gold",86325,158,"classic","no","increase up to 270000"
"4212","classic",9555,7721,"owner",13,"monthly_issuance",1997-07-03,13,"female",1947-05-15,52,1998-05-28,45456,12,3788,"running_ok",TRUE,"classic",1998-11-20,TRUE,3788,0,0,1,0,0,TRUE,-13854.7,41536.9,23392.7,4.66,0,NA,"classic",64929,116,"keep classic","no","increase up to 200000"
"4213","classic",9569,7733,"owner",19,"weekly_issuance",1996-07-08,19,"female",1950-07-18,49,1998-05-12,140064,24,5836,"running_ok",TRUE,"classic",1998-07-09,TRUE,5836,0,0,1,0,0,TRUE,-5225.5,58476.1,16640.3,4.7,0,42791,"gold",75116,574,"keep classic","no","increase up to 240000"
"4214","classic",9582,7745,"owner",2,"monthly_issuance",1996-11-29,2,"female",1942-04-14,57,1997-12-20,77544,36,2154,"running_ok",TRUE,"classic",1998-08-09,TRUE,12313,1,0,1,0,0,TRUE,17498.3,49982.3,631.200000000001,4.55,0,NA,NA,50613,146,"classic","no","increase up to 160000"
"4215","classic",9593,7753,"owner",74,"monthly_issuance",1993-02-08,74,"female",1968-01-28,31,1994-03-11,51696,24,2154,"finished_ok",TRUE,"classic",1993-11-07,TRUE,2153,0,0,1,0,0,TRUE,16943.5,67557,-32437.23,5.73,4,NA,"classic",60100,211,"keep classic","no","next loan up to 190000"
"4216","classic",9606,7765,"owner",52,"weekly_issuance",1994-07-10,52,"male",1949-02-16,50,1995-12-11,27984,12,2332,"finished_ok",TRUE,NA,NA,FALSE,10549,1,0,1,0,0,TRUE,39344.3,54416.4,0,5.05,0,NA,NA,54416,194,"classic","no","next loan up to 170000"
"4217","classic",9611,7769,"owner",23,"monthly_issuance",1993-10-03,23,"male",1958-05-27,41,1994-05-22,196080,48,4085,"finished_ok",TRUE,NA,NA,FALSE,4085,0,0,1,0,0,TRUE,23666.23,43923.7,0,5.63,0,NA,NA,43923,169,"classic","no","next loan up to 140000"
"4218","classic",9616,7774,"owner",74,"issuance_after_transaction",1993-09-14,74,"male",1962-09-19,37,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,1002,0,1,0,0,0,TRUE,-34026.5,47574.9,0,6.37,0,NA,NA,47506,65,"no","no","no"
"4219","gold",9641,7795,"owner",64,"monthly_issuance",1995-01-05,64,"male",1945-01-26,54,1996-10-29,372120,60,6202,"running_ok",TRUE,"gold",1998-09-25,TRUE,6202,0,0,1,0,0,TRUE,-15841,90737,-17553.6,6.68,0,NA,"classic",73183,189,"keep gold","no","no"
"4220","classic",9663,7815,"owner",19,"weekly_issuance",1995-04-09,19,"male",1945-09-24,54,1996-01-01,189696,24,7904,"finished_ok",TRUE,NA,NA,FALSE,11843,1,0,1,1,1,TRUE,-34460.1,23723.5,0,5.19,0,NA,NA,23723,91,"no","no","next loan up to  70000"
"4221","classic",9670,7819,"owner",38,"monthly_issuance",1993-08-01,38,"male",1948-05-04,51,1995-02-02,20832,48,434,"running_ok",TRUE,NA,NA,FALSE,6137,1,0,1,1,1,TRUE,-5633.3,24062.7,0,6.25,3.945,8834,"classic",24062,228,"classic","no","increase up to  70000"
"4222","classic",9675,7824,"owner",60,"monthly_issuance",1994-05-17,60,"female",1970-02-19,29,1994-09-28,189696,24,7904,"finished_nok",TRUE,NA,NA,FALSE,11584,1,0,1,0,1,TRUE,-7531.4,28779.7,0,5.34,0,NA,"failed",28779,-28,"no","no","no"
"4223","classic",9680,7828,"owner",36,"monthly_issuance",1996-01-05,36,"male",1977-08-21,22,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,25820.6,53524.85,0,5.1,0,5592,"junior",53421,212,"junior","yes","up to  170000"
"4224","classic",9702,7844,"owner",1,"monthly_issuance",1993-11-26,33,"female",1951-11-16,48,1994-06-25,91584,24,3816,"finished_ok",TRUE,NA,NA,FALSE,3816,0,0,1,0,0,TRUE,33919.2,68598.2,0,5.56,0,31937,"gold",68598,573,"classic","no","next loan up to 210000"
"4225","gold",9715,7857,"owner",75,"monthly_issuance",1993-08-04,35,"female",1977-11-30,22,1995-01-18,68112,12,5676,"finished_ok",TRUE,NA,NA,FALSE,15012,1,0,1,1,1,TRUE,18006.4,79128.3,0,5.27,0.3,38109,"junior",79128,654,"junior","no","next loan up to 250000"
"4226","gold",9717,7859,"owner",52,"monthly_issuance",1995-03-14,52,"female",1952-11-10,47,1996-11-19,72120,12,6010,"finished_ok",TRUE,"gold",1997-06-14,TRUE,6010,0,0,1,0,0,TRUE,-34899.3,63654.9,20510.2,5.04,0,36061,"gold",124542,591,"keep gold","no","next loan up to 390000"
"4227","classic",9721,7861,"owner",34,"monthly_issuance",1995-04-22,34,"male",1954-12-05,45,1995-10-08,21852,36,607,"finished_ok",TRUE,"classic",1996-10-27,TRUE,9564,1,0,1,1,1,TRUE,17663.6,60596.3,15006.9,4.75,0,18491,"gold",90366,415,"keep classic","no","next loan up to 280000"
"4228","classic",9755,7890,"owner",23,"monthly_issuance",1996-03-26,23,"female",1951-06-05,48,1997-10-14,79344,48,1653,"running_ok",TRUE,NA,NA,FALSE,5957,1,0,1,0,0,TRUE,25072.1,57445.1,0,5.07,0,6457,"failed",57445,131,"no","no","increase up to 180000"
"4229","classic",9760,7894,"owner",27,"monthly_issuance",1996-04-09,27,"male",1969-02-17,30,1997-10-21,153144,36,4254,"running_ok",TRUE,"classic",1996-11-02,TRUE,11738,1,0,1,0,1,TRUE,20712.2,78157.3,-32895.47,5.23,0,NA,NA,44600,157,"classic","no","increase up to 140000"
"4230","classic",9775,7907,"owner",70,"monthly_issuance",1996-07-27,70,"male",1960-06-23,39,1997-08-31,97392,12,8116,"finished_ok",TRUE,NA,NA,FALSE,14443,1,0,1,0,0,TRUE,68172.4,58825.6,0,4.7,0,NA,NA,58825,228,"classic","no","next loan up to 180000"
"4231","gold",9798,7926,"owner",69,"weekly_issuance",1996-06-09,69,"female",1950-03-02,49,1996-09-22,84120,24,3505,"finished_ok",TRUE,NA,NA,FALSE,3505,0,0,1,0,0,TRUE,-20713.9,69131.3,0,4.86,0,NA,"classic",69131,224,"gold","no","next loan up to 220000"
"4232","gold",9820,7944,"owner",59,"monthly_issuance",1993-12-27,59,"female",1968-01-21,31,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,-15878.8,113777.55,0,6.07,0.485,20568,"gold",113572,455,"gold","no","no"
"4233","classic",9833,7957,"owner",51,"monthly_issuance",1995-09-07,51,"male",1964-09-21,35,1997-06-14,42900,12,3575,"finished_ok",TRUE,"classic",1997-10-28,TRUE,15794,1,0,1,0,1,TRUE,-30971,58996.4,30330.7,6.89,0,NA,"classic",68381,154,"keep classic","no","next loan up to 210000"
"4234","classic",9844,7965,"owner",55,"monthly_issuance",1993-11-08,55,"male",1945-08-03,54,1994-09-30,71460,12,5955,"finished_ok",TRUE,NA,NA,FALSE,13223,1,0,1,0,0,TRUE,-33674.4,61531.7,0,5.04,0,NA,"classic",61531,154,"classic","no","next loan up to 190000"
"4235","classic",9846,7966,"owner",54,"monthly_issuance",1996-12-27,54,"female",1967-07-01,32,1997-09-07,473280,60,7888,"running_nok",TRUE,NA,NA,FALSE,7887,0,0,1,0,0,TRUE,2493.33000000001,27556.25,0,5.15,0,NA,"failed",27502,-98,"no","no","no"
