"","disp.disp_id","disp.client_id","disp.account_id","disp.type","account.district_id_branch","account.frequency","account.date","client.district_id_client","client.gender","client.dob","client.age","loan.date","loan.amount","loan.duration","loan.monthly_rate","loan.status","loan.has_loan","card.type","card.issued","card.has_card","order.sum_amount","order.household","order.leasing","order.loan","order.insurance","order.uncategorized","order.has_orders","district.avg_salary","district.urban_ratio","district.enterpren_rate"
"3527",4477,4477,3713,"owner",14,"weekly_issuance",1993-06-08,74,"male",1957-01-18,42,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,10673,100,100
"3528",4479,4479,3714,"owner",2,"weekly_issuance",1994-04-21,2,"female",1958-07-24,41,NA,NA,NA,NA,NA,FALSE,"classic",1996-11-07,TRUE,4233,1,0,0,1,1,TRUE,8507,46.7,132
"3529",4480,4480,3715,"owner",74,"monthly_issuance",1997-11-27,74,"male",1963-03-30,36,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,10673,100,100
"3530",4481,4481,3716,"owner",1,"monthly_issuance",1997-04-14,1,"male",1975-06-16,24,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,12541,100,167
"3531",4482,4482,3717,"owner",56,"monthly_issuance",1994-05-20,56,"male",1979-01-17,20,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,12285,1,1,0,0,0,TRUE,8772,46,126
"3532",4483,4483,3718,"owner",63,"monthly_issuance",1994-04-16,63,"female",1966-08-29,33,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2107,1,0,0,0,0,TRUE,8288,50.5,110
"3533",4484,4484,3719,"owner",37,"monthly_issuance",1997-06-19,37,"male",1955-04-11,44,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3197,1,0,0,0,0,TRUE,9065,62.3,123
"3534",4485,4485,3720,"owner",36,"monthly_issuance",1993-07-30,36,"male",1919-07-20,80,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2957,1,0,0,0,0,TRUE,9198,85.2,131
"3535",4487,4487,3721,"owner",22,"monthly_issuance",1996-02-21,22,"male",1974-08-14,25,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2260,1,0,0,0,1,TRUE,8620,52.4,100
"3536",4489,4489,3722,"owner",76,"monthly_issuance",1997-12-07,76,"male",1948-03-24,51,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,8123,1,0,0,0,0,TRUE,8369,51.2,107
"3537",4491,4491,3723,"owner",2,"monthly_issuance",1996-06-14,2,"female",1977-07-13,22,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,8507,46.7,132
"3538",4492,4492,3724,"owner",16,"monthly_issuance",1997-08-06,16,"female",1965-09-08,34,NA,NA,NA,NA,NA,FALSE,"classic",1998-12-16,TRUE,2597,0,0,1,0,0,TRUE,8427,56.9,107
"3539",4493,4493,3725,"owner",33,"monthly_issuance",1995-06-11,33,"male",1947-10-05,52,NA,NA,NA,NA,NA,FALSE,"classic",1998-12-08,TRUE,7642,1,0,0,0,0,TRUE,8705,84.7,116
"3540",4494,4494,3726,"owner",54,"monthly_issuance",1996-07-14,54,"male",1952-11-09,47,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,9373,1,0,0,0,1,TRUE,9897,100,140
"3541",4495,4495,3727,"owner",66,"monthly_issuance",1996-01-19,66,"male",1979-04-11,20,NA,NA,NA,NA,NA,FALSE,"junior",1998-11-03,TRUE,8464,1,0,0,1,1,TRUE,8512,48.3,102
"3542",4496,4496,3728,"owner",10,"monthly_issuance",1994-08-18,10,"male",1971-02-19,28,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,10124,46.7,141
"3543",4498,4498,3729,"owner",31,"monthly_issuance",1995-04-14,31,"male",1931-12-28,68,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2941,1,0,0,0,0,TRUE,8930,59.2,108
"3544",4500,4500,3730,"owner",17,"monthly_issuance",1994-09-08,17,"male",1924-08-12,75,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,1944,1,0,0,0,0,TRUE,8114,61.4,119
"3545",4501,4501,3731,"owner",70,"monthly_issuance",1996-05-20,70,"female",1947-03-18,52,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,1974,1,0,0,0,0,TRUE,10177,89.9,81
"3546",4502,4502,3732,"owner",21,"monthly_issuance",1997-05-25,21,"male",1932-01-10,67,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,1668,1,0,0,0,0,TRUE,9104,67,123
"3547",4504,4504,3733,"owner",33,"monthly_issuance",1996-07-22,33,"female",1965-11-24,34,NA,NA,NA,NA,NA,FALSE,"classic",1997-07-24,TRUE,11123,1,0,0,0,0,TRUE,8705,84.7,116
"3548",4506,4506,3734,"owner",43,"monthly_issuance",1993-03-08,11,"female",1954-11-30,45,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,9622,36.5,154
"3549",4507,4507,3735,"owner",1,"monthly_issuance",1995-04-27,1,"male",1970-08-03,29,NA,NA,NA,NA,NA,FALSE,"classic",1995-12-15,TRUE,7475,1,0,0,0,1,TRUE,12541,100,167
"3550",4508,4508,3736,"owner",54,"monthly_issuance",1996-05-08,54,"male",1921-11-14,78,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3500,1,0,0,0,0,TRUE,9897,100,140
"3551",4510,4510,3737,"owner",34,"monthly_issuance",1995-03-01,34,"female",1938-12-28,61,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3834,1,0,0,0,0,TRUE,9675,87.7,100
"3552",4511,4511,3738,"owner",51,"monthly_issuance",1993-08-01,51,"female",1945-04-27,54,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,5750,1,0,0,0,0,TRUE,8541,70.5,131
"3553",4512,4512,3739,"owner",1,"monthly_issuance",1997-03-25,1,"male",1963-10-19,36,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,12541,100,167
"3554",4514,4514,3741,"owner",65,"monthly_issuance",1996-08-18,65,"male",1940-12-25,59,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,4228,1,0,0,0,0,TRUE,8403,43.7,105
"3555",4515,4515,3742,"owner",59,"monthly_issuance",1997-05-11,59,"female",1920-09-28,79,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2969,1,0,0,0,0,TRUE,8444,62.1,106
"3556",4516,4516,3743,"owner",1,"monthly_issuance",1996-03-22,1,"female",1961-09-27,38,NA,NA,NA,NA,NA,FALSE,"classic",1998-07-05,TRUE,7510,1,1,0,1,1,TRUE,12541,100,167
"3557",4518,4518,3745,"owner",5,"monthly_issuance",1993-08-04,39,"female",1952-04-04,47,NA,NA,NA,NA,NA,FALSE,"classic",1996-12-11,TRUE,12310,1,0,0,0,1,TRUE,10446,89.9,90
"3558",4519,4519,3746,"owner",70,"monthly_issuance",1996-06-04,70,"female",1951-10-31,48,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,6242,1,1,0,0,1,TRUE,10177,89.9,81
"3559",4520,4520,3747,"owner",1,"monthly_issuance",1994-05-01,1,"female",1957-06-28,42,1995-01-02,76380,12,6365,"finished_ok",TRUE,NA,NA,FALSE,12081,1,0,1,1,1,TRUE,12541,100,167
"3560",4521,4521,3748,"owner",1,"monthly_issuance",1993-07-10,1,"male",1943-09-09,56,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2128,1,0,0,0,1,TRUE,12541,100,167
"3561",4522,4522,3749,"owner",68,"monthly_issuance",1996-08-10,68,"female",1950-11-01,49,NA,NA,NA,NA,NA,FALSE,"gold",1997-10-07,TRUE,3904,1,0,0,0,0,TRUE,9893,57.2,96
"3562",4524,4524,3750,"owner",77,"monthly_issuance",1995-03-18,77,"male",1957-07-14,42,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,7774,1,0,0,0,0,TRUE,8909,53.5,113
"3563",4526,4526,3751,"owner",9,"monthly_issuance",1993-09-15,70,"female",1970-04-24,29,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3156,1,0,0,0,1,TRUE,10177,89.9,81
"3564",4527,4527,3752,"owner",1,"monthly_issuance",1994-11-25,1,"female",1963-02-04,36,1995-04-02,18564,12,1547,"finished_ok",TRUE,NA,NA,FALSE,4765,1,0,1,0,0,TRUE,12541,100,167
"3565",4528,4528,3753,"owner",28,"monthly_issuance",1995-02-24,28,"male",1922-01-09,77,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,1540,1,0,0,0,0,TRUE,8594,36.9,112
"3566",4529,4529,3754,"owner",37,"weekly_issuance",1996-02-19,37,"male",1976-09-16,23,1996-11-03,68544,24,2856,"finished_ok",TRUE,NA,NA,FALSE,9829,1,0,1,1,1,TRUE,9065,62.3,123
"3567",4531,4531,3755,"owner",64,"monthly_issuance",1996-01-20,64,"female",1964-06-25,35,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,16456,1,1,0,0,0,TRUE,9624,74.7,145
"3568",4532,4532,3756,"owner",39,"weekly_issuance",1994-10-17,39,"male",1953-10-09,46,NA,NA,NA,NA,NA,FALSE,"classic",1995-09-26,TRUE,9023,1,0,0,0,0,TRUE,10446,89.9,90
"3569",4533,4533,3757,"owner",64,"monthly_issuance",1997-09-24,64,"male",1980-01-29,19,NA,NA,NA,NA,NA,FALSE,"junior",1998-05-22,TRUE,6952,1,0,0,1,1,TRUE,9624,74.7,145
"3570",4534,4534,3758,"owner",38,"monthly_issuance",1995-09-19,38,"male",1954-12-24,45,NA,NA,NA,NA,NA,FALSE,"classic",1998-06-24,TRUE,4009,1,0,0,0,0,TRUE,8965,59.8,104
"3571",4535,4535,3759,"owner",1,"monthly_issuance",1993-12-29,1,"female",1931-12-03,68,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,1642,1,0,0,0,0,TRUE,12541,100,167
"3572",4536,4536,3760,"owner",44,"monthly_issuance",1993-01-13,41,"male",1947-10-14,52,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2947,0,1,0,0,0,TRUE,9832,85.6,114
"3573",4539,4539,3763,"owner",55,"monthly_issuance",1995-08-23,55,"male",1942-12-12,57,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,6855,1,0,0,0,1,TRUE,8743,33.9,111
"3574",4540,4540,3764,"owner",69,"monthly_issuance",1995-11-05,69,"male",1936-01-16,63,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2506,1,0,0,0,0,TRUE,8173,48.4,124
"3575",4541,4541,3765,"owner",32,"monthly_issuance",1996-11-14,32,"female",1971-03-02,28,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2070,1,0,0,1,1,TRUE,9272,81,118
"3576",4542,4542,3766,"owner",29,"issuance_after_transaction",1996-10-18,29,"male",1954-02-06,45,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,9546,1,0,0,0,0,TRUE,8843,55.6,113
"3577",4543,4543,3767,"owner",1,"monthly_issuance",1995-11-15,1,"male",1941-12-01,58,NA,NA,NA,NA,NA,FALSE,"classic",1998-08-30,TRUE,4536,1,0,0,0,1,TRUE,12541,100,167
"3578",4544,4544,3768,"owner",52,"monthly_issuance",1997-06-06,52,"female",1955-06-13,44,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,8363,61.9,108
"3579",4545,4545,3769,"owner",3,"monthly_issuance",1996-05-14,3,"female",1936-01-20,63,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2050,1,0,0,0,0,TRUE,8980,41.7,111
"3580",4546,4546,3770,"owner",23,"monthly_issuance",1995-09-20,23,"female",1951-04-20,48,NA,NA,NA,NA,NA,FALSE,"classic",1997-09-17,TRUE,9060,1,0,0,0,0,TRUE,8624,85.5,102
"3581",4547,4547,3771,"owner",22,"monthly_issuance",1993-06-11,9,"female",1943-12-30,56,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,1152,0,1,0,0,0,TRUE,8899,55.3,149
"3582",4548,4548,3772,"owner",7,"monthly_issuance",1995-11-20,7,"male",1958-01-05,41,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,7775,1,0,0,0,0,TRUE,9920,63.4,130
"3583",4549,4549,3773,"owner",10,"monthly_issuance",1997-05-04,10,"female",1920-10-30,79,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3146,1,0,0,0,0,TRUE,10124,46.7,141
"3584",4550,4550,3774,"owner",72,"monthly_issuance",1996-08-30,72,"female",1942-10-17,57,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,8626,1,0,0,0,1,TRUE,8994,62.6,110
"3585",4551,4551,3775,"owner",19,"monthly_issuance",1993-06-27,60,"male",1924-04-29,75,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2448,1,0,0,0,0,TRUE,8441,51.9,115
"3586",4553,4553,3776,"owner",1,"monthly_issuance",1996-10-16,1,"female",1945-02-23,54,NA,NA,NA,NA,NA,FALSE,"gold",1998-11-21,TRUE,7000,1,0,0,0,1,TRUE,12541,100,167
"3587",4554,4554,3777,"owner",70,"monthly_issuance",1995-01-19,70,"male",1937-07-24,62,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2148,1,0,0,1,1,TRUE,10177,89.9,81
"3588",4555,4555,3778,"owner",52,"monthly_issuance",1993-07-04,52,"male",1960-08-07,39,NA,NA,NA,NA,NA,FALSE,"classic",1995-07-12,TRUE,4550,1,1,0,0,0,TRUE,8363,61.9,108
"3589",4556,4556,3779,"owner",74,"monthly_issuance",1995-07-08,74,"male",1970-05-31,29,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3981,1,0,0,1,1,TRUE,10673,100,100
"3590",4557,4557,3780,"owner",44,"monthly_issuance",1995-11-25,44,"female",1932-10-24,67,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,1611,1,0,0,0,0,TRUE,8254,53,97
"3591",4559,4559,3781,"owner",31,"monthly_issuance",1993-03-26,35,"female",1958-03-09,41,NA,NA,NA,NA,NA,FALSE,"gold",1997-01-16,TRUE,7701,1,0,0,0,0,TRUE,8867,80.5,130
"3592",4560,4560,3782,"owner",9,"weekly_issuance",1997-03-17,9,"male",1963-10-20,36,NA,NA,NA,NA,NA,FALSE,"classic",1997-11-21,TRUE,13951,1,0,0,1,1,TRUE,8899,55.3,149
"3593",4561,4561,3783,"owner",40,"monthly_issuance",1995-11-29,40,"female",1968-06-29,31,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3041,1,0,0,0,0,TRUE,9317,85.3,97
"3594",4562,4562,3784,"owner",25,"monthly_issuance",1996-01-22,25,"male",1965-10-11,34,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,4943,1,0,0,0,1,TRUE,8554,61.7,113
"3595",4563,4563,3785,"owner",10,"monthly_issuance",1993-03-24,10,"female",1971-07-25,28,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,6502,1,0,0,0,0,TRUE,10124,46.7,141
"3596",4565,4565,3786,"owner",21,"monthly_issuance",1993-06-22,14,"male",1948-03-03,51,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,10045,74.8,135
"3597",4567,4567,3787,"owner",70,"monthly_issuance",1993-02-19,70,"male",1937-02-12,62,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,6360,1,1,0,0,0,TRUE,10177,89.9,81
"3598",4568,4568,3788,"owner",70,"monthly_issuance",1993-04-10,70,"male",1982-04-26,17,NA,NA,NA,NA,NA,FALSE,"junior",1996-09-24,TRUE,NA,NA,NA,NA,NA,NA,FALSE,10177,89.9,81
"3599",4569,4569,3789,"owner",6,"monthly_issuance",1996-08-18,6,"female",1971-07-09,28,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,11244,1,0,0,0,0,TRUE,8546,51.5,126
"3600",4570,4570,3790,"owner",1,"weekly_issuance",1997-05-13,1,"female",1939-11-03,60,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,12541,100,167
"3601",4571,4571,3791,"owner",1,"weekly_issuance",1996-05-03,1,"male",1967-11-07,32,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,7862,1,0,0,1,1,TRUE,12541,100,167
"3602",4572,4572,3792,"owner",10,"monthly_issuance",1993-08-11,28,"female",1936-05-21,63,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3518,1,0,0,0,0,TRUE,8594,36.9,112
"3603",4573,4573,3793,"owner",5,"monthly_issuance",1996-06-28,5,"female",1955-10-12,44,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,5706,1,0,0,0,0,TRUE,9307,51.4,118
"3604",4574,4574,3794,"owner",20,"monthly_issuance",1997-02-03,20,"female",1966-11-12,33,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,4536,1,0,0,0,0,TRUE,8547,58.4,120
"3605",4575,4575,3795,"owner",36,"monthly_issuance",1996-03-18,36,"female",1964-09-20,35,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,9098,1,0,0,0,1,TRUE,9198,85.2,131
"3606",4576,4576,3796,"owner",53,"monthly_issuance",1993-05-25,53,"male",1958-06-27,41,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,8301,1,0,0,0,0,TRUE,8240,50.9,99
"3607",4577,4577,3797,"owner",64,"monthly_issuance",1994-09-03,64,"female",1949-07-25,50,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,9624,74.7,145
"3608",4578,4578,3798,"owner",15,"monthly_issuance",1997-08-27,15,"male",1976-12-27,23,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,9895,1,0,0,0,1,TRUE,9045,51.9,124
"3609",4579,4579,3799,"owner",74,"monthly_issuance",1996-11-29,74,"female",1939-07-01,60,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,6312,1,0,0,1,1,TRUE,10673,100,100
"3610",4580,4580,3800,"owner",30,"monthly_issuance",1996-09-16,30,"female",1944-11-24,55,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,4928,1,0,0,0,1,TRUE,9650,81.8,100
"3611",4581,4581,3801,"owner",1,"monthly_issuance",1996-06-20,1,"female",1956-06-16,43,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,12541,100,167
"3612",4582,4582,3802,"owner",44,"monthly_issuance",1996-04-18,44,"male",1918-10-12,81,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3276,1,0,0,0,0,TRUE,8254,53,97
"3613",4583,4583,3803,"owner",61,"monthly_issuance",1996-01-26,61,"female",1941-08-24,58,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,5188,1,0,0,0,0,TRUE,8814,53.8,107
"3614",4584,4584,3804,"owner",7,"monthly_issuance",1994-04-07,7,"female",1949-06-24,50,1996-02-08,63252,12,5271,"finished_ok",TRUE,NA,NA,FALSE,10371,1,0,1,0,1,TRUE,9920,63.4,130
"3615",4585,4585,3805,"owner",9,"monthly_issuance",1994-07-02,9,"female",1948-09-10,51,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,5908,1,0,0,0,0,TRUE,8899,55.3,149
"3616",4587,4587,3806,"owner",36,"monthly_issuance",1996-04-18,36,"female",1978-05-06,21,NA,NA,NA,NA,NA,FALSE,"junior",1997-04-11,TRUE,5712,1,0,0,1,1,TRUE,9198,85.2,131
"3617",4588,4588,3807,"owner",53,"monthly_issuance",1995-09-05,53,"female",1976-11-05,23,NA,NA,NA,NA,NA,FALSE,"junior",1996-12-10,TRUE,4828,1,0,0,0,0,TRUE,8240,50.9,99
"3618",4589,4589,3808,"owner",38,"monthly_issuance",1993-08-11,2,"female",1976-09-15,23,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,6733,1,0,0,0,1,TRUE,8507,46.7,132
"3619",4590,4590,3809,"owner",1,"monthly_issuance",1996-11-21,1,"male",1936-03-17,63,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3586,1,0,0,1,1,TRUE,12541,100,167
"3620",4591,4591,3810,"owner",43,"monthly_issuance",1995-06-22,43,"male",1933-08-19,66,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2862,1,0,0,0,0,TRUE,9425,76.3,125
"3621",4592,4592,3811,"owner",1,"monthly_issuance",1996-10-26,1,"female",1955-03-29,44,NA,NA,NA,NA,NA,FALSE,"classic",1998-08-19,TRUE,2515,1,0,0,0,0,TRUE,12541,100,167
"3622",4593,4593,3812,"owner",72,"monthly_issuance",1995-01-16,72,"male",1932-07-03,67,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2125,1,0,0,0,0,TRUE,8994,62.6,110
"3623",4594,4594,3813,"owner",1,"monthly_issuance",1997-10-09,1,"male",1940-11-25,59,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,6873,1,0,0,1,1,TRUE,12541,100,167
"3624",4596,4596,3814,"owner",74,"monthly_issuance",1995-12-27,74,"female",1973-08-31,26,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,10673,100,100
"3625",4597,4597,3815,"owner",1,"monthly_issuance",1996-03-24,1,"female",1952-05-19,47,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3162,0,1,0,0,0,TRUE,12541,100,167
"3626",4598,4598,3816,"owner",25,"monthly_issuance",1996-04-21,25,"female",1941-04-12,58,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,8554,61.7,113
"3627",4600,4600,3817,"owner",70,"monthly_issuance",1995-02-10,70,"male",1967-03-13,32,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,6529,1,0,0,0,0,TRUE,10177,89.9,81
"3628",4601,4601,3818,"owner",74,"monthly_issuance",1993-01-01,1,"male",1935-04-02,64,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,9135,1,0,0,1,1,TRUE,12541,100,167
"3629",4603,4603,3819,"owner",69,"monthly_issuance",1996-11-11,69,"female",1946-07-26,53,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,7102,1,0,0,0,0,TRUE,8173,48.4,124
"3630",4604,4604,3820,"owner",1,"monthly_issuance",1993-11-14,67,"male",1968-10-02,31,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,8054,1,0,0,0,0,TRUE,8110,63.1,109
"3631",4605,4605,3821,"owner",18,"monthly_issuance",1996-04-18,18,"female",1980-09-09,19,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,8968,65.3,131
"3632",4606,4606,3822,"owner",8,"monthly_issuance",1993-09-22,8,"male",1937-10-14,62,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,11657,1,0,0,0,0,TRUE,11277,69.4,127
"3633",4607,4607,3823,"owner",74,"monthly_issuance",1995-04-19,74,"female",1976-11-16,23,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,10673,100,100
"3634",4608,4608,3824,"owner",41,"monthly_issuance",1994-03-20,41,"male",1945-01-18,54,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,6198,1,0,0,0,0,TRUE,9832,85.6,114
"3635",4609,4609,3825,"owner",7,"monthly_issuance",1993-12-14,7,"female",1976-12-19,23,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,9920,63.4,130
"3636",4610,4610,3826,"owner",34,"monthly_issuance",1995-03-05,34,"female",1966-01-02,33,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,4518,1,0,0,0,0,TRUE,9675,87.7,100
"3637",4611,4611,3827,"owner",1,"monthly_issuance",1994-10-04,1,"female",1953-05-10,46,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,12541,100,167
"3638",4612,4612,3828,"owner",44,"monthly_issuance",1997-08-28,44,"female",1960-09-23,39,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2010,1,0,0,0,0,TRUE,8254,53,97
"3639",4615,4615,3830,"owner",56,"monthly_issuance",1997-04-20,56,"male",1951-07-31,48,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,5498,1,0,0,0,0,TRUE,8772,46,126
"3640",4617,4617,3832,"owner",45,"monthly_issuance",1996-01-22,45,"male",1977-12-20,22,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,4336,1,0,0,0,1,TRUE,8390,53.5,132
"3641",4619,4619,3833,"owner",77,"monthly_issuance",1997-07-13,77,"female",1941-02-20,58,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,6760,1,0,0,0,0,TRUE,8909,53.5,113
"3642",4620,4620,3834,"owner",54,"monthly_issuance",1993-01-19,54,"female",1940-11-01,59,1994-09-28,23052,12,1921,"finished_ok",TRUE,NA,NA,FALSE,8861,1,0,1,1,1,TRUE,9897,100,140
"3643",4622,4622,3835,"owner",50,"monthly_issuance",1993-03-16,50,"female",1972-05-25,27,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,7584,1,0,0,0,1,TRUE,8187,52,94
"3644",4623,4623,3836,"owner",68,"monthly_issuance",1997-12-09,68,"male",1967-05-09,32,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,8995,1,0,0,1,1,TRUE,9893,57.2,96
"3645",4624,4624,3837,"owner",48,"issuance_after_transaction",1993-08-26,48,"female",1966-05-24,33,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,1377,0,1,0,0,0,TRUE,9060,59,124
"3646",4626,4626,3838,"owner",3,"monthly_issuance",1994-05-02,3,"female",1947-11-24,52,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,8980,41.7,111
"3647",4627,4627,3839,"owner",1,"monthly_issuance",1995-02-21,1,"male",1942-03-24,57,NA,NA,NA,NA,NA,FALSE,"classic",1995-09-30,TRUE,3072,0,1,0,0,0,TRUE,12541,100,167
"3648",4629,4629,3840,"owner",76,"monthly_issuance",1994-02-19,76,"male",1923-05-10,76,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2559,1,0,0,0,0,TRUE,8369,51.2,107
"3649",4631,4631,3841,"owner",8,"monthly_issuance",1995-01-22,8,"female",1933-04-01,66,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,1663,1,0,0,0,0,TRUE,11277,69.4,127
"3650",4632,4632,3842,"owner",1,"monthly_issuance",1997-03-12,1,"male",1928-04-18,71,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2776,1,0,0,0,0,TRUE,12541,100,167
"3651",4633,4633,3843,"owner",62,"monthly_issuance",1996-10-02,62,"female",1980-10-31,19,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,8544,40.7,109
"3652",4634,4634,3844,"owner",67,"monthly_issuance",1993-05-23,67,"female",1940-03-09,59,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2260,1,0,0,0,0,TRUE,8110,63.1,109
"3653",4636,4636,3845,"owner",48,"monthly_issuance",1995-05-14,48,"male",1977-09-22,22,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,8866,1,0,0,0,0,TRUE,9060,59,124
